Title,Description,Price,PCode
"Televizior GoGEN TVH 32R640 STWEBW, 32"" (80cm), HD, i bardhë"," Përshkrimi i produktit  Televizor SMART me diagonale 32 "" (80 cm) dhe rezolucion HD (1366 x 768 px). Frekuenca e tij është 200 Hz. Televizori është i pajisur me një marrës të llojit C / T / T2 / S / S2 me mbështetje HEVC H.265. Këndet e shikimit janë 178 ° / 178 °. Karakteristikat e zërimit përfshijnë Dolby Audio Processing, NICAM stereo, tingull rrethues, barazues, fuqi zërimi 2x 6 W, vëllim të pavarur për kufjet dhe altoparlantin. Funksionet e tjera përfshijnë: Wi-Fi ready, shfletues të internetit, aplikacione interneti, Hbb TV, DLNA, Skylink Fast Scan dhe Skylink Live TV, kyçjen e programeve të caktuara për fëmijët, modalitetin e hotelit dhe kopjimin përmes USB. Televizori mbështet standardin VESA 75 x 75 mm. Klasa e energjisë është A +. E përfshirë është edhe telekomanda.   ",255.34,287645
"Televizor TCL 65C815, 65"" (164cm), 4K UHD, i argjendtë"," Përshkrimi i produktit  Televizor SMART me diagonale të ekranit prej 65 "" (164 cm) dhe rezolucion 4K UHD (3840 x 2160 px). Ofron teknologjitë: HDR10, HDR10 +, HLG, Dolby Vision, UHD Super Resolution Upscaling, Micro Dimming dhe Quantum Dot. Shpejtësia e rifreskimit të ekranit është 120 Hz. Kontrolli i zërit bëhet me Google Assistant, në bashkëpunim me Alexa. Sistemi operativ është Android. Televizori ka mbështetje për Wi-Fi, Bluetooth v5.0, MagiConnect si dhe altoparlantë të markës Onkyo. Prodhimi i zërimit: 2x 15W + 20 W. Funksionet që ofron janë: T-Link, PVR, TimeShift, EPG, titrat. Marrësi është i llojit DVB-C / T / T2 / S / S2. Mbajtësja është VESA 400 x 200. Televizori i përket klasës së energjisë A.   ",1192.72,302892
"Televizor Orava LT-848, 32 "" (82cm), Full HD, i zi"," Përshkrimi i produktit  Televizor i vogël, por i dobishëm LED SMART 32 "" (82 cm) me rezolucion të shkëlqyer Full HD. Për më tepër, televizori është i pajisur me një mori karakteristikash dhe teknologjish të shkëlqyera për të përmirësuar cilësinë e imazhit dhe përvojën e këndshme të shikimit. Ekrani Full HD merret me lehtësi me cilësi të shkëlqyeshme të ekranit. Shijoni të shikoni filma me të gjitha detajet falë shkëlqimit të lartë, kontrastit dhe ngjyrave reale. Vetëm me funksionet SMART vjen argëtimi i duhur! Me qasje në internet (LAN ose Wi-Fi), ju mund të shfletoni në Internet, të shikoni videot në Youtube ose arkivat e televizorit, të ndani fotografi, video ose muzikë në rrjetet sociale dhe të luani lojëra. Shijoni me këtë televizor dhe Netflix TV, i cili është ofruesi më i madh i argëtimit në internet në botë. Përafërsisht 125 milion përdorues në 190 vende mund të shikojnë mbi 140 milion orë shfaqje televizive dhe filma çdo ditë përmes Netflix TV. Netflix prodhon seritë e veta dhe dokumentarët. Për më tepër, përdoruesit kanë mundësinë të luajnë të gjithë përmbajtjen pa telashe të reklamave. Televizori ka Wi-Fi të integruar, duke ju lejuar të lidhni televizorin tuaj SMART me internet pa kabllo të panevojshme që thjesht ndërhyjnë dhe ngatërrojnë dizajnin e përgjithshëm të televizorit. Televizori ka një port USB për lidhjen e një hard disku ose flash drive (USB) në të cilin mund të regjistroni falë PVR ready. Thjesht futni flash, zgjidhni kanalin televiziv, datën dhe kohën e dëshiruar, dhe PVR do të bëjë pjesën tjetër. Pastaj mund të shikoni shfaqje të regjistruara sa herë që dëshironi. Ky televizor ka një marrës të llojit C / T / T2 / S / S2. Karakteristikat dhe pajisjet përfshijnë: LAN, Wi-Fi, 1x USB, dalje për subwoofer, Netflix, DLNA, Hbb TV, Modalitet Hotel, PVR Ready, teletext, media player, web browser (shfletues interneti), kontroll prindëror, kohëmatës, HDMI CEC, dalje për kufje. Mbështet VESA 200 x 100. Fuqia e zërimit është 2x 6 W. Klasa e efiçiencës së energjisë është A +.   ",266.34,278562
"Televizor LG OLED77CX, 77"" (195cm), 4K UHD, i zi"," Përshkrimi i produktit  Fotografi, tingull, dizajn dhe funksion i jashtëzakonshëm - të gjitha të mishëruara në një pajisje të vetme, dhe kjo është ajo për të cilën kanë të bëjnë televizorët LG. Një dimension i ri në argëtimin televiziv është ky televizor OLED nga LG. Ky është një televizor unik që përdor më shumë se 100 milion nën-ndriçues vetë-ndriçues, falë të cilit imazhi ka ngjyrën më të thellë të zezë, ngjyra më të pasura dhe imazh më realist. LG OLED77CX është një televizor shumë inteligjent që gradualisht mund të mësojë vetë duke përdorur algoritme. Bazuar në informacionin e marrë dhe të mësuar, televizori analizon dhe përmirëson cilësimet e përmbajtjes, figurës dhe cilësisë së tingullit në mënyrë që çdo shikim i TV të jetë gjithmonë unik. Shndërroni televizorin tuaj LG në një panel kontrolli në shtëpi për të kontrolluar shtëpinë tuaj të mençur me vetëm zërin tuaj. Thjesht bëni një pyetje dhe teknologjitë e ndihmësve inteligjentë Google Assistant dhe Amazon Alexa do të kujdesen për gjithçka! Jeta me LG është kaq e thjeshtë. Zhytni veten në përmbajtjen e larmishme të disponueshme përmes Apple TV, Netflix dhe LG Channels. Nga filmat më të fundit, shfaqjet televizive dhe dokumentarët e deri tek sportet live dhe shumë më tepër. Ju do të gjeni të gjithë përmbajtjen qartë në një vend. Ky televizor SMART OLED ka një diagoanle prej 77 "" (195 cm) me rezolucion 4K UHD prej 3840 x 2160 px. Procesori është a9 4K gen3 Al. Marrësi është i llojit: DVB-C / T / T2 / S / S2. Për imazhin ka teknologjitë: HDR10, Dolby Vision, HLG, kodekun HEVC H.265, VP9, AV1, Auto Latency Mode (ALLM), FilmMaker Mode, Advanced HDR by Technicolor, HFR, 4S upscaler, Perfect Color, G-Sync, FreeSync , HGiG. Sistemi i zërimit është 2.2K me fuqi 40 W. Për zërimin ka teknologjitë Dolby Atmos dhe OLED Surround, mbështetje për altoparlantët wireless WiSA, Simplink, Bluetooth Surround, sinkronizim audio wireless, akordim audio me një prekje dhe EARC / ARC. Karakteristikat e mençura përfshijnë: shfletues internetit, përputhshmërinë me aplikacionin LG ThinQ, webOS Smart TV, LG ThinQ dhe LG Home Dashboard, Google Assistant, Amazon Alexa, Apple AirPlay 2, regjistrimin e programeve të TV, lidhjen e tastierës dhe mausit, Bluetooth v5.0, Apple HomeKit, qasjen e shpejtë në aplikacione dhe lidhjen celulare. Televizori mbështet DLNA, Miracast dhe Wi-Fi. E përfshirë është telekomanda AN-MR20BA. Televizori mbështet standardin VESA 300 x 200. Klasa e energjisë është A +.   ",3771.54,287901
"Televizor Orava LT-635, 24 "" (60cm), HD, i zi"," Përshkrimi i produktit  Televizor 24 "" LED me diagonale 60 cm dhe rezolucion HD ready. Me këtë televizor, gjithmonë mund të prisni vetëm përvojën më të mirë të shikimit të ndonjë prej filmave tuaj të preferuar. Ekrani HD merret me cilësi të shkëlqyeshme të ekranit. Shijoni të shikoni filma me të gjitha detajet falë shkëlqimit të lartë, kontrastit dhe ngjyrave reale. Të paktën 720 linja informacioni shfaqen në këtë televizor për secilin imazh individual. Televizori ka një port USB për lidhjen e një hard disku ose disku flash në të cilin mund të regjistroni falë PVR ready. Thjesht futni flash, zgjidhni kanalin televiziv, datën dhe kohën e dëshiruar, dhe PVR do të bëjë pjesën tjetër. Pastaj mund të shikoni shfaqje të regjistruara sa herë që dëshironi. Televizori është një investim i shkëlqyeshëm me akorduesin HE2C T2, kështu që ju jeni gati të ndryshoni nga DVBT në DVB T2 në HEVC 265. Televizori ka një marrës të llojit DVB-C / T / T2. Klasa e efiçiencës së energjisë është A +.    ",147.87,278558
"Televizor Toshiba 43UA3A63DG, 43 "" (108cm), 4K UHD, i zi"," Përshkrimi i produktit  Ky është një televizor SMART me diagonale prej 43"" (108 cm) dhe rezolucion 4K UHD prej 3840 x 2160 px. Marrësi është i llojit DVB-C / T / T2 / S / S2 me mbështetje HEVC (H.265). Indeksi i cilësisë së figurës është 1900. Fuqia e zërimit është 2x 10 W. Klasa e energjisë së televizorit është A +. Gjeni detaje të panjohura më parë, qoftë në një pamje të një skene të ndritshme të diellit, qoftë të fshehura në hije të errëta. Falë teknologjisë HDR, gjithçka do të jetë plotësisht e detajuar dhe e qartë. Përveç kësaj, televizori mbështet formatet HDR10 dhe HLG. Tani ju mund të shijoni të gjithë filmat jo vetëm me një pamje të shkëlqyeshme, por edhe tingull të shkëlqyeshëm falë lidhjes së televizorit me markën japoneze Onkyo. Falë tingullit dhe figurës vërtet të mirë, shikimi i filmave do të jetë një nga aktivitetet tuaja të preferuara. Asistenti i zërit ju lejon të kërkoni në përmbajtjen e televizorit tuaj thjesht me zë. Thjesht shtypni një buton dhe thoni atë që dëshironi të gjeni. Google Assistant do të kujdeset për gjithçka. Kënaquni gjithashtu duke parë Netflix me këtë TV. Filmat, serialet, shfaqjet e realitetit, të gjitha në televizorin tuaj. Netflix ofron si përmbajtje të licencuar ashtu edhe prodhim të brendshëm. Mos humb asnjë video hit ose marifet nga bota e YouTube. Me një televizor Toshiba, nuk ka problem të shikosh gjithçka që po ndodh në YouTube. Wi-Fi transmeton përvojën tuaj televizive dhe ju siguron një lidhje të vazhdueshme me botën e jashtme. Akordohuni për më shumë muzikë dhe argëtim, ose shfletoni dhe azhurnoni statusin tuaj në rrjetet sociale. Përveç teknologjisë Wi-Fi, TV gjithashtu mbështet teknologjinë Bluetooth, e cila ju lejon të lidhni lehtësisht televizorët me çdo pajisje që gjithashtu mbështet këtë teknologji (celularë, tabletë, kompjuterë, sisteme Hi-Fi dhe shumë pajisje të tjera).   ",477.6,280622
"Televizor Hitachi 58HK6100, 58"" (146cm), 4K UHD, i zi"," Përshkrimi i produktit  Hitachi 58HK6100 është një televizor modern SMART LED me një diagonale prej 58 "" (146 cm) dhe rezolucion 4K UHD prej 3840 x 2160 px. Në këtë TV, ju mund të shijoni shfaqje me cilësi të lartë, të mprehtë dhe, më e rëndësishmja, të qetë të filmave, serialeve apo dokumentarëve tuaj të preferuar. Plus, sepse është një televizor SMART, lehtë mund ta përdorni atë për të argëtuar veten, familjen dhe miqtë tuaj. Përveç fotografisë dhe tingullit të shkëlqyeshëm, TV gjithashtu mbështet regjistrimin HbbTV, Netflix ose USB, kështu që mund të jeni i sigurt që nuk do të humbisni kurrë më kurrë një gjë. Televizori është i pajisur jo vetëm me një pamje të shkëlqyeshme, por edhe me një tingull të jashtëzakonshëm pas së cilës është sistemi i tingullit Sound Master Plus me mbështetje për formatin me rezolucion të lartë DTS HD. Televizori mbështet Wi-Fi, kështu që ju mund të jeni online me TV shpejt, me lehtësi, dhe pa kabllo të panevojshme. Lloji i marrësit që ky televizor posedon është DVB-C / T / T2 / S / S2. Fuqia e zërimit është 2x 10 W. Televizori mbështet standardin VESA 200 x 200. Klasa e energjisë është A ++.   ",602.87,279621
"Televizor Panasonic TX-75HX940E, 75"" (189cm), 4K UHD, i zi"," Përshkrimi i produktit  Dizajni elegant, procesori i fuqishëm, funksionet praktike, të gjitha për një përvojë të jashtëzakonshme të shikimit në TV. Televizori krenohet me një imazh të lartë, cilësia e të cilit është direkt për shkak të ekspertëve të Hollivudit. Ata punuan ditë e natë për t'u mburrur me një imazh të plotë me detaje të mprehta me një interpretim të saktë të ngjyrave. Dekada përvoje dhe njohuri të informacionit për ngjyrat, nivelet e zeza dhe shkëlqimin - të gjitha këto të vendosura në një çip të fuqishëm. Ky është informacioni i marrë nga referenca e televizorëve plazma dhe pajisjeve profesionale të transmetimit nga Panasonic. Televiziori mbështet riprodhimin e standardeve të metadatave të gjeneratës së re HDR10 + dhe Dolby Vision - të gjitha për ngjyrën, kontrastin dhe shkëlqimin më të mirë. Do të ishte skandaloze nëse fotografia e jashtëzakonshme do të shoqërohej nga një tingull i keq, por mos u shqetësoni, nuk ka diçka të tillë në një TV Panasonic. Përkundrazi - mund të prisni një tingull tepër të qartë, të pasur dhe piktoresk që do t'ju rrethojë nga të gjitha anët. Televizori Panasonic krenohet me një gamë të gjerë ngjyrash për një pamje natyrale dhe është i pajisur me ndriçim LED me cilësi të lartë që siguron shkëlqim të vazhdueshëm. Ky televizor ofron kontrast të shkëlqyeshëm dhe hije madje delikate të imazhit midis zonave të errëta dhe të lehta. Ky është një televizor me diagonale prej 75 "" (189 cm) dhe rezolucion 4K UHD prej 3840 x 2160 px. Karakteristikat e mençura të tij përfshijnë: my Home Screen 5.0, mbështetjen për Google Assistant, Alexa, udhëzimin përmes zërit, EPG, Wi-Fi dhe Bluetooth. Poashtu televizori ofron: In-House TV Streaming (server / klient), TV Anywhere, aplikacionin për kontroll nga largësia Panasonic TV Remote, Swipe dhe Share, Media Player, shfletues uebi, pasqyrues, teletext, regjistrimin përmes USB, shumë dritare PAP, PIP, PAT, Hbb TV. Ky televizor ka senzor të dritës së ambientit. Marrësi që posedon është i llojit DVB-C / T / T2 / S / S2. Televizori ofron mbështetje për VESA 600 x 300 mm. Klasa e energjisë është A +.   ",2322.72,285760
"Televizor Philips 48OLED935, 48'' (121cm), 4K UHD, i argjendtë"," Përshkrimi i produktit  Ky televizor ofron një varg karakteristikash teknologjike për performancë të shkëlqyer. Ka diagonale 48 inç me pamje fantastike me rezolucion 3840 x 2160 (4K UHD) dhe altoparlant 70W. Mbështet teknologjitë si Ambilight, Dolby Vision, HDR10 +, HLG, OLED, Smart dhe marrës të tipit DVB-C, DVB-S2, DVB-T2 (HEVC). Mund të kontrollohet përmes asistencës zanore apo telekomandës. Ofron funksione si regjistrim PVR. Lidhet me pajisje përmes portit HDMI, HDMI 2.0, HDMI (ARC), USB, 3.5, audios optike, LAN, Cl. Energjia është e klasit B. Mund të montohet në mur.   ",1975.4,300578
"Televizor TCL 32S615, 32"" (80cm), HD, i zi"," Përshkrimi i produktit  Dizajn i hollë, i bukur, një imazh që nuk humbet asgjë. Qasje e lehtë në përmbajtje si dhe tingull premium - të gjitha të materializuara në një pajisje të vetme - në këtë televizor TCL. Ky televizor ka diagonale të ekranit prej 32 "" (80 cm) dhe rezolucion HD (1366 x 768 px). Karakteristikat e tij përfshijnë: HDR10, zvogëlim të zhurmës digjitale, modalitet të filmit, zërim Dolby Audio (Dolby Digital Plus), fuqi zërimi: 2x 5 W, barazues, EPG për 8 ditë, teletekst, shfletues interneti, Hbb TV, DLNA, sistem operativ Android, mbështetje për Google Play Store dhe Google Home, Chromecast, T-Cast, titra, modalitet të lojës, HDMI-CEC, kohëmatës për fikje, Wi-Fi. Lloji i marrësit është DVB-C / T / T2 / S / S2. Mbajtësja është VESA 100 x 100. Klasa e energjisë është A +.   ",261.79,302882
"Televizor Thomson 40FE5606, 40"" (100cm), Full HD, i zi"," Përshkrimi i produktit  Një televizor me zë dhe veçori të shkëlqyera për të argëtuar të gjithë familjen. Ky model i televizorit SMART ka diagonale të ekranit prej 40 "" (100 cm) dhe rezolucion Full HD (1920 x 1080 px). Frekuenca është 50 Hz, indeksi i cilësisë së figurës është 400. Fuqia e zërimit është 2x 8 W. Televizori është i pajisur me Dolby Digital Plus, barazues, DLNA, Wi-Fi, Bluetooth, asistent zëri dhe mbështet HbbTV, Netflix dhe YouTube. Vjen me këta lloje të marrësve: DVB-C / T / T2 / S / S2. Pastaj ka modalitetin e filmit, modalitetin HD sikurse edhe reduktimin digjital të zhurmës. Punon me sistemin Android TV (OS Android 8.0) ofron qasje në Google Play Store. Mbajtësja është VESA 100 x 100 mm. Klasa e energjisë është A +.   ",380.83,302879
