Title,Description,Price,PCode
Kamerë Nikon Z 50 + lente DX 16-50mm + përshtatës FTZ," Përshkrimi i produktit  Kamerë me pasqyrë si dhe pjesë montuese Nikon Z. Kamera është e pajisur me senzorin e imazhit CMOS me 20.9 milion piksele. Ofron mbështetje për formatin RAW, si dhe për kartat SD, SDHC dhe SDXC. Zbuluesi elektronik i pamjeve OLED 0.39 "" ka përafërsisht 2,360,000 piksele. Kamera ka funksion të kalimit automatik midis monitorit dhe zbuluesit të pamjeve. Maksimum ka 11 koriza për sekondë. Ka rregullim të fotografisë prej ISO 100 në 51 200. Disa prej karakteristikave tjera janë mbështetja për HDR, AF hibride, 209 zonat e përqendrimit, blici i cili ndizet me levë, regjistrimi i filmave deri në 4K në 30 korniza për sekondë, formati Mov dhe MP4, mikrofoni stereo i integruar, filmat e ngadaltë, zvogëlimi i dridhjeve elektronike. Kamera ka ekran me prekje LCD 3.2 ” me kënd shikimi 170 °. Mbështet Wi-Fi, Bluetooth v4.2, si dhe funksionin SnapBridge. Furnizohet me energji nga bateria e Li-jonit EN-EL25, e cila është e rikuarikueshme. Ka ndërtim shumë të qëndrueshëm prej aliazhi të magnezit. Dimensionet e saj janë përafërsisht 126.5 x 93.5 x 60 mm. Pesha është përafërsisht 450 g (përfshirë baterinë dhe kartën e memories). Përveç kamerës përfshihet edhe lentja Nikkor 16-50mm DX dhe pështatësi FTZ.   ",1496.16,272854
Kamerë Panasonic Lumix DMC-FZ82," Përshkrimi i produktit  Me kamerën Panasonic Lumix ju mund të krijoni video me kualitet 4K. Ka zmadhim optik 60x dhe zmadhim inteligjent 120x. Me këto performanca, kamera ju jep shkathtësi të inçizoni në grupe, ndeshje sportive apo edhe objektet e largëta që nuk i shihni me sy. Videot që dalin nga kjo kamerë do tju mahnitin me stabilitetin dhe mprehtësinë e tyre. Gjatë inçizimeve të videove ju mund edhe të zgjidhni opsionin 4K Photo dhe mund t'i ruani si foto. Ky opsion mund të përdoret në 3 mënyra (4K Burst, 4K Burst Start/ Stop and 4K Pre-Burst) të gjitha kapin momente perfekte në 30fps. Me Post & Focus, ju mund ti zmadhoni fotot mbasi që janë bërë, thjesht duke klikuar 2 herë mbi foto. Pra, kamera ka sensivitet të lartë, 1/2.3, sensor 18.9 MPX MOS, 6 lente asferike, 9 sipërfaqe asterike dhe 3 lente me shpërndarje të ulët. Gjithashtu, ka korrigjim për sy të kuq, Wi-Fi, ekran ""LCD, vend për SD card, mikrofon, micro HDMI, USB 2.3, bateri Li-lon që me të mund t'i bëni deri në 330 foto. Dimesionet e kamerës janë 130.2x94.3 x 119.2. Pesha përafërsisht, 616 g.    ",327.84,212790
"Fotoaparat AGFA Compact DC 5200, i zi"," Përshkrimi i produktit  AGFA sjellë një fotoaparat të thjeshtë, të vogël por megjithatë të fuqishëm me një numër të madh funksionesh që ndihmojnë të sjellin kualitetin më të lartë të fotografive dhe videove. Në mes tyre, për shembull, mund të gjeni zmadhim të madh, përshtatje me WiFi dhe teknologjinë NFC dhe një numër të madh skemash tjera që krijojnë fotografi unike dhe kreative. Harroni të bëni foto me telefonat tuaj të mençur dhe përdorni këtë fotoaparat për të bërë foto shumë më të mira. Ndërsa ruajtja e fotove bëhet në kartela SD, SDHC, SDXC. Përveç kësaj, ky fotoaparat ka sensor 2.4'' CMOS me rezolucion 1280 x 720 Mpx dhe ndjeshmëri 400 ISO. AGFA ka stabilizim elektronik, si dhe është i pajisur me një memorie 64GB për ruajtjen e të dhënave. Për më tepër, dimensionet e fotoaparatit janë 140 x 120 x 80 mm.    ",58.75,283728
"Kamerë e pasme makine LAMAX S9 Dual, e jashtme, e zezë"," Përshkrimi i produktit  Kamerë e pasme e jashtme LAMAX S9 Dual me rezolucion Full HD. E përshtatshme për pronarët e furgonëve dhe kamionetave që kanë pamje të kufizuar nga pasqyra e pasme. Paketa përfshin gjithashtu një kabllo lidhëse 8 m, që do të lejojë që i gjithë sistemi të përdoret plotësisht.   ",37.35,299305
"Fotoaparat Canon IXUS 285 HS, i zi"," Përshkrimi i produktit  Canon sjellë në treg fotoaparatin e fuqishëm dhe me stil IXUS 285 HS, i cili me lehtësi të madhe i kapë dhe ruan të gjitha detajet e rëndësishëm të jetës tuaj në fotografi me kualitet të lartë dhe video HD. Fotoaparati ka lente me kënde të gjera me zmadhim optik 12x dhe 24x Zoom Plus apo mundësinë Smart Auto. Harroni të bëni foto me telefonat tuaj të mençur dhe përdorni këtë fotoaparat për të bërë foto shumë më të mira. Fotoaparati ka dizajn mjaf praktik dhe është i lehtë për tu bartur. Ai është i pajisur me një ekran të vogël ku mund t'i shihni fotot dhe videot e juaja me një rezolucion prej 20.2 MP dhe një DIGIC 4+ të fuqishëm. IXUS 285 HS është i gatshëm për përdorim në çdo kohë dhe çdo vend. Ndërsa, fotoaparati ka edhe efekte që mund t'i shtoni fotografive dhe videove tuaj për t'i bërë ato edhe më të veçanta. Dimensionet e fotoaparatit janë 99.6 x 5.0 x 22.8 mm dhe peshon 147 g.    ",242.72,184393
"Kamerë e makinës Lamax S7 Dual, e zezë"," Përshkrimi i produktit  Kamera pasqyruese e dyfishtë e makinave është një zgjidhje ideale për ata që duan të përdorin kamerën në makinën e tyre. Ju e instaloni një herë LAMAX S7 Dual dhe nuk keni pse të shqetësoheni më. Për shkak se duket si një pasqyrë e pamjes së pasme, së cilës ajo është e bashkangjitur me montime gome, mund ta lini në makinë edhe gjatë mungesës suaj. Nuk bëhet tërheqje për hajdutët. Falë kamerës së pamjes së pasme gjithashtu mund të monitoroni situatën pas makinës ose të përdorni linjat e parkimit për të parkuar. Kamera lejon regjistrimin në të ashtuquajturën time loop. Thjesht vendosni kohën e regjistrimit në menu dhe kamera do të regjistrojë sekuencat. Nëse kartela e memories mbushet, videot më të vjetra do të fshihen nga regjistrime të reja. Çdo regjistrim mund të kyçet me prekjen e një butoni dhe të mbrohet nga fshirja. Në rast aksidenti, regjistrimi bllokohet automatikisht nga senzori G, i cili monitoron drejtimin e udhëtimit në tre dimensione dhe zbulon çdo ndikim në varësi të grupit të ndjeshmërisë. Kamera fillon regjistrimin posa të zbulojë lëvizjen. Kjo është e dobishme kur parkoni një makinë. Funksioni është aktiv vetëm kur lidhet me furnizimin me energji elektrike. Tani mund ta lini makinën tuaj pa mbikëqyrje dhe kamera juaj do ta ruajë atë për ju. Nëse dikush ju godet ndërsa parkoni, senzori g zbulon ndikimin. Kamera ndizet automatikisht dhe fillon regjistrimin. Kjo do të japë dëshmi për policinë dhe kompaninë e sigurimeve. Ekrani qëndron i fikur gjatë regjistrimit dhe nuk tërheq vëmendjen e padëshiruar të shkelësit. LAMAX S7 Dual gjithashtu vjen me një kamerë të pasme në paketën bazë. Nëse është e nevojshme, ju keni një përmbledhje të përsosur jo vetëm kur parkoni, por edhe gjatë vozitjes normale. Regjistrimi nga kamera e pasme ruhet në një dosje të veçantë në kartën e memories, edhe nëse zbulohet lëvizja ose modaliteti i parkimit. Kamera e pasme regjistron në rezolucion HD dhe është e lidhur me pasqyrën duke përdorur një kabllo. Sapo kamera të jetë e lidhur me energjinë, ajo automatikisht ndizet dhe fillon regjistrimin. E tëra çfarë ju duhet të bëni është të futeni në makinë, të ktheni çelësin dhe kamera do të bëjë pjesën tjetër. Prandaj nuk është e nevojshme të mendoni për ndezjen e saj para se të vozitni makinën. LAMAX S7 Dual ju lejon të vendosni kohën e vonesës, nëse është e nevojshme. Kur kamera është shkëputur nga energjia elektrike, ajo do të ndalojë regjistrimin brenda një kohe të caktuar dhe do të fiket automatikisht. Në rast të shkëputjes së papritur, nuk do të humbni regjistrimin e fundit. Kamera LAMAX S7 Dual është e lehtë për t’u përdorur. Mund të aktivizoni ose fikni shumë karakteristika me prekjen e një butoni pa lëvizur nëpër menutë. Grafikat e këndshme dhe ikonat në ekran thjeshtojnë orientimin dhe nuk ju shpërqendrojnë nga vozitja. LDWS (Lane Departure Warning System) është ideal për udhëtime të gjata, për shembull në një autostradë. Sistemi njeh linjat ndarëse të korsive individuale dhe monitoron daljen e tyre. Kamera ju paralajmëron kur kaloni korsinë. Kjo rrit sigurinë tuaj dhe minimizon rrezikun e aksidenteve rrugore të shkaktuara nga lodhja ose moskujdesja. Kamera LAMAX S7 Dual regjistron pamjet me cilësi të lartë në Full HD në kamerën e përparme. Falë rezolucionit të lartë dhe imazhit të mprehtë, detaje të tilla si targa e automjetit janë qartë. Kamera e pasme më pas ofron pamje të vërtetë HD. Me modulin GPS, mund të shihni shpejtësinë e saktë aktuale, koordinatat dhe të dhënat e tjera në ekranin e kamerës. Me një lojtar të veçantë, atëherë mund të gjurmoni përparimin e gjithë udhëtimit tuaj, duke përfshirë pamjen paraprake në hartat në internet. Përveç shpejtësisë, regjistrimit të njëkohshme nga të dy kamerat dhe drejtimi i makinës, do të shihni gjithashtu të dhëna nga senzori G. Kjo ndihmon për të identifikuar fajtorin edhe në konfuzion të aksidenteve - për shembull, kur udhëtoni në një kolonë.   ",143.06,259442
"Kamerë Canon EOS M50, e zezë"," Përshkrimi i produktit  Superior 24.2 MP kamera me sensor APS-C CMOS, përpunues imazhi DIGIC 8, AF me shpejtësi të shpejtë dhe të saktë CMOS ose video të madhe 4K. Kamera lejon shkrepje të vazhdueshme në 10 korniza për sekondë. Shikues elektronik me tip OLED 0.39 përafërsisht 36060 pikë. Sigurisht që ka një ekran me prekje LCD 3, blic të integruar, reduktim të syve të kuq, një gamë të mënyrave të shkëlqyera të imazhit (filtra krijues, portret, detaje, sporte, ushqim, panoramë, skenë e natës etj.), mbështetje RAW dhe JPEG, dhe funksionet e personalizuara: 9 butona të përshtatshëm. Poashtu, kjo kamerë përdro ndërfaqet: Hi-Speed ??USB, lidhës HDMI (mikro-tip D), Wi-Fi, Bluetooth, NFC, dhe mbështet kartat e kujtesës SD, SDHC dhe SDXC dhe printim direkt. Li-ion bateri e ringarkueshme LP-E12. Dimensionet e kamerës 116.3 x 88.1 x 58.7 mm. Pesha afërsisht. 387 g. Madhësia e videos: 4K - 3840 × 2160 (23.98, 25 fps) HD - 1920 × 1080 (59.94, 50, 29.97, 25, 23976 fps) HD - 1280 × 720 (119.9, 100, 59.94, 50 fps)   ",719.52,233185
"Set Canon PowerShot G7 X Mark II Premium, i zi"," Përshkrimi i produktit  Canon prezanton Canon PowerShot G7 X Mark II. Kjo mrekulli e vogël jep më të mirën në botën e kamerave PowerShot dhe EOS, kështu që ju mund të shikoni përpara për pajisje dhe fotografi me të vërtetë të klasit të parë. Kjo paketë premium gjithashtu përfshin një çantëz origjinale e të dobishme dhe një kartë të memories 16 GB. Kamera jep imazhe të qarta me procesorin e fuqishëm DIGIC 7, një senzor CMOS 20.1 MPx 1.0 dhe një lente f / 1.8 deri f / 2.8 që rrit sasinë e dritës që hyn në kamerë për imazhe të shkëlqyera në çdo situatë. Stabilizuesi optik inteligjent 4 EV me teknologji Dual Sensing IS siguron të shtëna me cilësi të lartë edhe kur kamera mbahet me dorë ose në dritë shumë të ulët. Shijoni xhirimet e filmave pa probleme, nga dora apo edhe në lëvizje. Filmi do të jetë gjithmonë aq i qëndrueshëm sa një videokamerë falë dinamikës së përparuar të tij IS me 5 akse, e cila parandalon lëkundjen e kamerës dhe falë nivelit automatik të ujit duke siguruar horizonte të drejta. Të gjitha videot e regjistruara do të kenë rezolucion të shkëlqyeshëm Full HD deri në 60p. Mbështetja për skedarët RAW 14-bit rrit më tej aftësitë tuaja krijuese gjatë redaktimit të fotove, për shembull përmes Digital Photo Professional. Një kamerë e hollë me një dizajn shumë kompakt vendos cilësi të shkëlqyeshme të imazhit në xhepin tuaj. Dizajni i kamerës plotëson në mënyrë të përkryer funksionimin e thjeshtë të kamerës, kështu që gjithmonë përdorni saktësisht atë që dëshironi dhe si dëshironi. Rezultatet e punës suaj më pas mund të shihen lehtësisht përmes një ekrani me prekje LCD 3 "" me një operim shumë të thjeshtë dhe intuitiv. Shprëndani të gjitha fotografitë tuaja menjëherë me mbështetjen e integruar për Wi-Fi dhe NFC, e cila thjeshton procesin duke thjesht duke ndërhyrë në sistemin e kamerës nga pajisja juaj e mençur. Përveç kësaj, ju lehtë mund të përcaktoni vendndodhjen tuaj ndërsa bëni fotografi me mbështetjen GPS përmes pajisjeve mobile. Dimensionet e kamerës janë: 105.5 x 60.9 x 42.0 mm. Pesha është përafërsisht 319 g (përfshirë baterinë dhe kartën e memories).   ",736.8,269261
"Kamerë Nikon Z 50 + 16-50mm DX "," Përshkrimi i produktit  Kjo kamerë ka senzor CMOS me rezolucion 20.9 milionë pikselë. Mbështet kartelat SD, SDHC, SDX. Ekrani OLED ofron 2360000 pikselë. Kontrollohet në mënyrë elektronike. Mbështet formate të ndryshme dhe ka mikrofon stereo. Ka kënde shikimi 170 shkallë. Mbështet poashtu teknologjinë Bluetooth 4.2, WiFi dhe ka bateri të rikarikueshme Li-ion EN EL25. Përbëhet nga aliazhi i magneziumit. Përmasat e saj janë 126.5 x 93.5 x 60 mm dhe peshon 450 g. Ka lente 16-50 mm DX.    ",1179.36,272840
Kamerë LAMAX C6," Përshkrimi i produktit  Regjistroni gjithçka që ndodh para jush, qoftë ngarje në rrugë apo parkim. Kamera ofron rezolucion video 1920 x 1080 pikselë me kënd shikimi 140 °. Ka një mikrofon të integruar dhe ekran 2.0 ""IPS. Përveç kësaj ka një G-Sensor, një dritë të pasme LED,funksion për zbulimin e lëvizjes, mënyrën e parkimit, WDR. Bateria ofron kapacitet prej 300 mAh.   ",72.34,302917
"Fotoaparat Kodak Friend zoom FZ152, i zi"," Përshkrimi i produktit  Mbani kujtimet tuaja me momente të mrekullueshme me Kodak Friend Zoom FZ152. Ky aparat është i pajisur me një senzor të fuqishëm CCD 16.15 MPx, duke ju lejuar të kapni detaje të nivelit më të lartë edhe në një distancë më të madhe falë zmadhimit optik 15x. Sigurisht, aparati është i thjeshtë për t'u përdorur, ka vendosje të gjerë, stabilizim optik të imazhit, ekran LCD 3"" dhe ofron incizim të videove të vazhdueshëm në rezolucion 720 p. Fotoaparati ka memorie të brendshme përafërsisht 8 MB, që mund të zgjerohet deri në 32 GB përmes kartave SD ose SDHC. Ai ka ndërfaqe USB 2.0 dhe mbështet eye-fi, pictBridge dhe exifPrint. Bateria e rikarikueshme LB-052 Li-jon ka kapacitet prej 880 mAh dhe jetëgjatësi deri në 210 shkrepje. Përmasat e fotoaparatit janë: 108.4 x 69.9 x 32.8 mm. Pesha: 185 g.   ",152.16,222015
"Fotoaparat Kodak Friend zoom FZ152, i kuq "," Përshkrimi i produktit  Mbani kujtimet tuaja me momente të mrekullueshme me Kodak Friend Zoom FZ152. Ky aparat është i pajisur me një senzor të fuqishëm CCD 16.15 MPx, duke ju lejuar të kapni detaje të nivelit më të lartë edhe në një distancë më të madhe falë zmadhimit optik 15x. Sigurisht, aparati është i thjeshtë për t'u përdorur, ka vendosje të gjerë, stabilizim optik të imazhit, ekran LCD 3"" dhe ofron incizim të videove të vazhdueshëm në rezolucion 720 p. Fotoaparati ka memorie të brendshme përafërsisht 8 MB, që mund të zgjerohet deri në 32 GB përmes kartave SD ose SDHC. Ai ka ndërfaqe USB 2.0 dhe mbështet eye-fi, pictBridge dhe exifPrint. Bateria e rikarikueshme LB-052 Li-jon ka kapacitet prej 880 mAh dhe jetëgjatësi deri në 210 shkrepje. Përmasat e fotoaparatit janë: 108.4 x 69.9 x 32.8 mm. Pesha: 185 g.   ",146.4,225401
"Kamerë Polaroid Mint, e verdhë"," Përshkrimi i produktit     ",150.24,261302
"Kamerë digjitale Nikon Z 50 body, e zezë"," Përshkrimi i produktit  Kamerë me cilësi të lartë për prodhimin e fotove të shkëlqyera në pothuajse të gjitha rrethanat. Kështu që mund të jeni i sigurt që gjithmonë jeni gati për të kapur menjëherë të gjitha momentet e rëndësishme në jetën tuaj. E pajisur me një senzor DX 20.9 Mpx, ajo jep cilësi të mprehta dhe delikate për imazhe të mprehta dhe të hollësishme. Me një gamë të lartë të ndjeshmërisë së ISO 100 - 51 200, nuk është e nevojshme të shqetësoheni për të bërë fotografi në situata të errëta dhe në vështirësi ndriçimi. Edhe në errësirë kapni më shumë detaje se më parë. Përveç fotove të nivelit të lartë, ju gjithashtu mund të krijoni lehtësisht filma mahnitës, të qetë me cilësi mbresëlënëse 4K me 30fps, ose të merrni pamjet me lëvizje të ngadalta në Full HD. Ju gjithashtu mund të bëni fotografi dhe të regjistroni pjesë dramatike 4K time-lapse në kamerë ndërsa regjistroni filma. Për më tepër, të shtënat perfekte mund të xhirohen gjatë natës ose të vrenjten për shkak të gamës së gjerë të ndjeshmërisë ISO. Kamera është e pajisur me një tregues elektronik të kuadrit të rezolucionit të lartë që ofron një pamje të shkëlqyeshme dhe të detajuar të skenës. Treguesi elektronik i kuadrit plotësohet në mënyrë të përkryer nga një ekran me prekje 3.2 ” LCD me një kënd shikimi deri në 170 °. Me këtë ekran, ju lehtë mund të shprehni qëllimet tuaja krijuese dhe të krijoni imazhe të përsosura nga kënde krejtësisht të ndryshme. Përmirësoni me lehtësi fotot dhe filmat e kapur me një larmi mjetesh krijuese dhe efekte speciale. Thjesht zgjidhni efektin e dëshiruar dhe zbatojeni. Sapo të keni mbaruar me redaktimet tuaja, nuk ka asgjë më të lehtë sesa të ndani fotografi menjëherë me SnapBridge. SnapBridge mban një lidhje të qëndrueshme me energji të ulët midis kamerës dhe celularit ose tabletit përmes Bluetooth dhe Wi-Fi. Sinkronizoni ose shpërndani menjëherë imazhet tuaja me pajisjen tuaj të zgjuar gjatë fotografimit. Ju gjithashtu mund të përdorni me lehtësi funksionet kryesore të kamerës dhe ta mbani kamerën tuaj të azhurnuar. Pavarësisht nga madhësia e saj kompakte, kamera do t'ju befasojë me ndërtimin e saj të qëndrueshëm por të lehtë të aluminit të magnezit, duke siguruar që mund ta përdorni në pothuajse çdo situatë.   ",1100.64,272838
"Fotoaparat Canon IXUS 185, i argjendtë"," Përshkrimi i produktit  Canon sjellë në treg fotoaparatin e fuqishëm dhe me stil IXUS 185, i cili me lehtësi të madhe i kapë dhe ruan të gjitha detajet e rëndësishëm të jetës tuaj në fotografi me kualitet të lartë dhe video HD. Fotoaparati ka lente me kënde të gjera me zmadhim optik 16x dhe 20x Zoom Plus apo mundësinë Smart Auto. Harroni të bëni foto me telefonat tuaj të mençur dhe përdorni këtë fotoaparat për të bërë foto shumë më të mira. Fotoaparati ka dizajn mjaft praktik dhe është i lehtë për tu bartur. Ai është i pajisur me një ekran të vogël ku mund t'i shihni fotot dhe videot e juaja me një rezolucion prej 20.0 MP dhe një DIGIC 4+ të fuqishëm. IXUS 185 është i gatshëm për përdorim në çdo kohë dhe çdo vend. Ndërsa, fotoaparati ka edhe efekte që mund t'i shtoni fotografive dhe videove tuaj për t'i bërë ato edhe më të veçanta. Dimensionet e fotoaparatit janë 5.2 x 54.3 x 22.1 mm dhe peshon 126 g.   ",147.36,205861
"Kamerë e mbikëqyrjes Uniview IPC322LR3-VSPF40-D "," Përshkrimi i produktit  Kjo kamerë digjitale është e dizajnuar për mbikëqyrje gjatë natës dhe ditës. Ka lente 4mm, filtër IR LED 30 m dhe kompresion H.256 që në mënyrë të dukshme redukton rrjedhjen e të dhënave dhe ruan kapacitetin e ruajtjes. Ka rezolucion 1920 x 1080 pikselë. Përfshin ndërfaqe 10/100M Base-TX Ethernet. Ka certifikim sipas standardit IP67 që e bën të përshtatshëm për përdorim të jashtëm dhe mbrojtje IK10 që e mbron nga dëmtimet vandale.    ",64.63,262391
Kamerë TrueCam H7," Përshkrimi i produktit  TrueCam H7është një kamer sigurise e pajisur me rezolucion Full HD 2560 x 1440 (30fps) dhe kënd të shkimit 140°. Kamera përmban fokus të largët për të maksimizuar gamën e monitorimit. Poashtu, ajo është rezistente ndaj ujit, si dhe kap zonat e errëta dhe të ndritura të imazhit dhe i kombinon ato në një imazh të përkryer dhe të qartë. Posedon 128GB kartë të memories si dhe mbështet: MicroSD, MicroSDHC, MicroSDXC. Ofron fotografi digjitale në modalitet 16: 9, dhe ndërfaqe Micro USB, WiFi. Për më tepër, ajo ka dimensione: 98 x 30 x 45mm dhe peshë 125 g.   ",146.17,283057
Kamerë LAMAX Drive C3 për veturë," Përshkrimi i produktit  LAMAX C3 është një videokamerë HD me cilësi të lartë me një sërë karakteristikash të dobishme të tilla si modaliteti i parkimit, zbulimi i lëvizjes ose ndriçimi LED, duke ju ndihmuar për të zgjidhur një numër situatash që mund të ndodhin gjatë vozitjes.Rezolucion i plotë HD me ekran 2.4 ""Kamera 2.4 "" ka rezolucion Full HD (1920 x 1080). Ju gjithashtu mund të zgjidhni kualitetin HD ose VGA në 30 fps. Me cilësi Full HD, ju mund të kapni me lehtësi të gjitha detajet, siç janë ID të automjeteve, fytyrat e personave, shenjat e komunikacionit dhe më shumë. Kamera mund të trajtohet edhe në kushte të ndryshme të dritës ose gjatë natës, në sajë të ndriçimit LED.Kontroll intuiv dhe instalim i lehtëKontrolli i kamerës është shumë intuitiv në sajë të menysë efikase dhe instalimi i saj është shumë i thjeshtë. Gjithashtu ka mbajtëse praktik për përdorim të lehtë dhe të shpejtë të kamerës. Është një mbajtëse klasike me ngjitës, e cila vendoset lehtë dhe është shumë e qëndrushme.Funksionet më të rëndësishme të kamerës mund të kontrollohen duke shtypur një buton të vetëm. A keni nevojë të ndizni LED-në, të aktivizoni modalitetin e parkimit ose të ndaloni videon gjatë incizimit? Ju mund të bëni gjithçka me një buton të vetëm.Mënyra e parkimit dhe zbulimi i lëvizjesJu nuk duhet të shqetësoheni për të lënë makinën tuaj të parkuar jashtë. Mënyra e parkimit kujdeset për makinën tuaj. Modaliteti i parkimit në lidhje me sensor G është i aftë të regjistrojë çdo ndikim dhe menjëherë fillon regjistrimin.Me regjimin ekonomik, kamera mund të mbajë deri në 24 orë në mënyrë parkimi pa pasur nevojë për karikim. Përveç mënyrës së parkimit, kamera do të apelojë në funksionin e Zbulimit të Lëvizjes, i cili mund të regjistrojë çdo lëvizje që kapet nga kamera dhe të regjistrojë edhe gjatë mungesës tuaj. Kjo veçori do të bëhet shoqëruesi juaj i preferuar, për shembull, kur parkoni veturën në supermarket.   ",39.58,185083
"Kamerë për makinë Navitel R1050, e zezë"," Përshkrimi i produktit  R1050 është një kamerë kompakte që ndërthur funksionet e një VCR, shpejtësuesit digjital dhe GPS. Me antenën e integruar GPS dhe bazën e të dhënave të azhurnuar, shoferi merr informacione të rëndësishme dhe të azhurnuara në lidhje me kamerat e trafikut në rrugë, zonat potencialisht të rrezikshme dhe shumë më tepër. Sistemi inteligjent i jep shoferit paralajmërime vizuale dhe të dëgjueshme që aktivizohen 450 m para vendosjes së kamerës ose kufizime të tjera të komunikimit. Pajisja regjistron video Full HD (1920 x 1080) me 30 korniza për sekondë dhe falë optikës së përparuar SONY IMX323 dhe këndit pamor panoramik 165 °, kamerë mund të regjistroj video me cilësi të lartë pa marrë parasysh kushtet e mjedisit. Ndërfaqet: miniUSB, slot i kartelës microSD (deri në 64GB), altoparlant, mikrofon, furnizimi me energji përmes USB 2.0.   ",91.6,275499
"Fotoaparat SONY ALPHA ILCE-6000, i argjendtë"," Përshkrimi i produktit  Sony Alpha ILCE-6000 është një fotoaparat digjital me lente të ndërrueshme. Me të mund të bëni fotografi me kualitet shumë të lartë dhe video me HD të plotë. Sony Alpha 6000 ka kamerë shumë të fuqishme dhe me fokus automatik tejet të shpejt dhe me rezultate shumë të mira edhe kur fotografohen objektet në lëvizje. Falë WFi-së, ju do të mundeni që në çdo kohë ta lidhni këtë fotoaparat me ndonjë pajisje tjetër, siç janë telefonët e mençur, tabletët, etj. Fotoaparati ka sensor të formatit CMOS Exmor APS HD me një rezolucion prej 24.3 MP të kombinuar me procesor shumë të shpejtë BIONZ. Dimensionet e fotoaparatit janë: 120 X 45.1mm dhe peshon vetëm 285gr.   ",671.52,150159
"Fotoaparat Fujifilm Instax Wide 300, EX D, kafe"," Përshkrimi i produktit  Fujifilm prezanton Instax Wide 300. Kjo është një mini kamerë kompakte me të cilën mund të bëni lehtësisht dhe shpejt fotografi instante të një formati më të gjerë nga sa prisni nga një aparat fotografik i rregullt. Fotoaparati është i lehtë me funksionim të lehtë, kështu që gjithçka që duhet të bëni është të synoni, shtypni dhe shikoni për qëllimin perfekt. Kamera është e pajisur me një lente që është ideale për të bërë fotografi aq të vogla sa 40 cm. Kjo është një distancë që ju patjetër do ta vlerësoni kur bëni fotografi selfie ose bëni fotografi të ashtuquajtura makro. Sigurisht, kamerat e sotme kanë një flash automatik për të optimizuar shkëlqimin në dritë të ulët, dhe kjo kamerë nuk është ndryshe. Kjo kamerë përdor film 86 x 108 mm, me fotografinë që rezulton duke matur 62 x 99 mm. Lentet e thjeshta të tërheqshme të kamerës përbëhen nga dy lente dhe dy përbërës, kurse shkëlqimi është f = 95 mm. Përveç kësaj, ky fotoaparat posedon edhe ekran LCD, kontrollues të kornizës, dhe kontroll të shkëlqimit. Fuqia e kamerës furnizohet nga bateritë alkaline 4x AA 1.5 me një jetë prej 10 pako filmash, dhe dimensionet e kamerës janë: 167,8 x 94,7 x 120.9 mm.   ",130.62,285849
